# Hytale Item IDs — 2026-07-04T23:10:15.528252121Z
# Format: id | maxStack | hasBlock | consumable
# Gesamt: 3690 Items (Vanilla + alle geladenen Plugins)

*Container_Bucket_State_Filled_Milk | maxStack=1 | hasBlock=true | consumable=true
Spawn_Temple_Helix | maxStack=100 | hasBlock=true | consumable=false
Spawn_Temple_RoofSparks | maxStack=100 | hasBlock=true | consumable=false
Spawn_Wind | maxStack=100 | hasBlock=true | consumable=false
Spawner_Rat | maxStack=100 | hasBlock=true | consumable=false
Stalactite_Smoke_Floor | maxStack=100 | hasBlock=true | consumable=false
Survival_Trap_Grass | maxStack=100 | hasBlock=true | consumable=false
Survival_Trap_Snapjaw | maxStack=1 | hasBlock=true | consumable=false
Survival_Trap_Spike_Iron | maxStack=100 | hasBlock=true | consumable=false
Survival_Trap_Spike_Wood | maxStack=100 | hasBlock=true | consumable=false
Survival_Trap_Spike_Wood_Large | maxStack=100 | hasBlock=true | consumable=false
Teleporter | maxStack=10 | hasBlock=true | consumable=false
Template_Crop_Berry_Block | maxStack=100 | hasBlock=true | consumable=false
Template_Crop_Block | maxStack=100 | hasBlock=true | consumable=false
Template_Crop_Item | maxStack=100 | hasBlock=true | consumable=true
Template_Fish_Item | maxStack=100 | hasBlock=false | consumable=false
Template_Food | maxStack=25 | hasBlock=true | consumable=true
Template_Fruit | maxStack=100 | hasBlock=true | consumable=true
Template_Glider | maxStack=1 | hasBlock=false | consumable=false
Template_Seeds | maxStack=100 | hasBlock=false | consumable=false
Template_Soil | maxStack=100 | hasBlock=true | consumable=false
Template_Tool_Watering_Can | maxStack=1 | hasBlock=true | consumable=false
Template_Weapon_Battleaxe | maxStack=1 | hasBlock=false | consumable=false
Template_Weapon_Crossbow | maxStack=1 | hasBlock=false | consumable=false
Template_Weapon_Daggers | maxStack=1 | hasBlock=false | consumable=false
Template_Weapon_Mace | maxStack=1 | hasBlock=false | consumable=false
Template_Weapon_Shield | maxStack=1 | hasBlock=false | consumable=false
Template_Weapon_Shortbow | maxStack=1 | hasBlock=false | consumable=false
Template_Weapon_Sword | maxStack=1 | hasBlock=false | consumable=false
Test_All_Rotation | maxStack=100 | hasBlock=true | consumable=false
Test_Backpack | maxStack=100 | hasBlock=false | consumable=false
Test_Camera_Item | maxStack=1 | hasBlock=false | consumable=false
Test_Objective_Line_Interaction | maxStack=100 | hasBlock=true | consumable=false
Test_Spawn_Marker_Trigger | maxStack=1 | hasBlock=false | consumable=false
Tinkering_Target_Dummy | maxStack=100 | hasBlock=true | consumable=false
Tool_Bark_Scraper | maxStack=1 | hasBlock=false | consumable=false
Tool_Capture_Crate | maxStack=1 | hasBlock=false | consumable=false
Tool_Feedbag | maxStack=1 | hasBlock=true | consumable=false
Tool_Fertilizer | maxStack=1 | hasBlock=true | consumable=false
Tool_Fertilizer_Crystal | maxStack=100 | hasBlock=true | consumable=false
Tool_Fishing_Trap | maxStack=100 | hasBlock=true | consumable=false
Tool_Growth_Potion | maxStack=100 | hasBlock=false | consumable=false
Tool_Hammer_Crude | maxStack=1 | hasBlock=false | consumable=false
Tool_Hammer_Iron | maxStack=1 | hasBlock=false | consumable=false
Tool_Hatchet_Adamantite | maxStack=1 | hasBlock=false | consumable=false
Tool_Hatchet_Cobalt | maxStack=1 | hasBlock=false | consumable=false
Tool_Hatchet_Copper | maxStack=1 | hasBlock=false | consumable=false
Tool_Hatchet_Crude | maxStack=1 | hasBlock=false | consumable=false
Tool_Hatchet_Iron | maxStack=1 | hasBlock=false | consumable=false
Tool_Hatchet_Mithril | maxStack=1 | hasBlock=false | consumable=false
Tool_Hatchet_Onyxium | maxStack=1 | hasBlock=false | consumable=false
Tool_Hatchet_Thorium | maxStack=1 | hasBlock=false | consumable=false
Tool_Hatchet_Wood | maxStack=1 | hasBlock=false | consumable=false
Tool_Hoe_Copper | maxStack=1 | hasBlock=false | consumable=false
Tool_Hoe_Crude | maxStack=1 | hasBlock=false | consumable=false
Tool_Hoe_Iron | maxStack=1 | hasBlock=false | consumable=false
Tool_Hoe_Thorium | maxStack=1 | hasBlock=false | consumable=false
Tool_Map | maxStack=1 | hasBlock=false | consumable=false
Tool_Pickaxe_Adamantite | maxStack=1 | hasBlock=false | consumable=false
Tool_Pickaxe_Cobalt | maxStack=1 | hasBlock=false | consumable=false
Tool_Pickaxe_Copper | maxStack=1 | hasBlock=false | consumable=false
Tool_Pickaxe_Crude | maxStack=1 | hasBlock=false | consumable=false
Tool_Pickaxe_Iron | maxStack=1 | hasBlock=false | consumable=false
Tool_Pickaxe_Mithril | maxStack=1 | hasBlock=false | consumable=false
Tool_Pickaxe_Onyxium | maxStack=1 | hasBlock=false | consumable=false
Tool_Pickaxe_Scrap | maxStack=1 | hasBlock=false | consumable=false
Tool_Pickaxe_Thorium | maxStack=1 | hasBlock=false | consumable=false
Tool_Pickaxe_Wood | maxStack=1 | hasBlock=false | consumable=false
Tool_Repair_Kit_Crude | maxStack=25 | hasBlock=false | consumable=false
Tool_Repair_Kit_Iron | maxStack=25 | hasBlock=false | consumable=false
Tool_Repair_Kit_Rare | maxStack=25 | hasBlock=false | consumable=false
Tool_Sap_Shunt | maxStack=100 | hasBlock=false | consumable=false
Tool_Shears_Basic | maxStack=1 | hasBlock=false | consumable=false
Tool_Shovel_Cobalt | maxStack=1 | hasBlock=false | consumable=false
Tool_Shovel_Copper | maxStack=1 | hasBlock=false | consumable=false
Tool_Shovel_Crude | maxStack=1 | hasBlock=false | consumable=false
Tool_Shovel_Iron | maxStack=1 | hasBlock=false | consumable=false
Tool_Shovel_Thorium | maxStack=1 | hasBlock=false | consumable=false
Tool_Sickle_Copper | maxStack=1 | hasBlock=false | consumable=false
Tool_Sickle_Crude | maxStack=1 | hasBlock=false | consumable=false
Tool_Sickle_Iron | maxStack=1 | hasBlock=false | consumable=false
Tool_Sickle_Steel_Rusty | maxStack=1 | hasBlock=false | consumable=false
Tool_Trap_Bait | maxStack=100 | hasBlock=false | consumable=false
Tool_Watering_Can | maxStack=1 | hasBlock=true | consumable=false
Trap_Ancient_Platform | maxStack=100 | hasBlock=true | consumable=false
Trap_Ice | maxStack=100 | hasBlock=true | consumable=false
Trap_Slate | maxStack=100 | hasBlock=true | consumable=false
Tree_Sap_Glob | maxStack=100 | hasBlock=true | consumable=false
Unknown | maxStack=100 | hasBlock=false | consumable=false
Upgrade_Backpack_1 | maxStack=1 | hasBlock=false | consumable=true
Upgrade_Backpack_2 | maxStack=1 | hasBlock=false | consumable=true
Upgrade_Backpack_3 | maxStack=1 | hasBlock=false | consumable=true
Utility_Bag_Seed | maxStack=1 | hasBlock=false | consumable=false
Utility_Helipack | maxStack=1 | hasBlock=false | consumable=false
Utility_Leather_Backpack | maxStack=1 | hasBlock=false | consumable=false
Utility_Leather_Medium_Backpack | maxStack=1 | hasBlock=false | consumable=false
Utility_Leather_Quiver | maxStack=1 | hasBlock=false | consumable=false
Vehicle_Wood_Boat | maxStack=1 | hasBlock=true | consumable=false
Vehicle_Wood_Raft | maxStack=100 | hasBlock=true | consumable=false
VoidInvasion_Portal | maxStack=100 | hasBlock=true | consumable=false
Weapon_Arrow_Clearshot | maxStack=40 | hasBlock=false | consumable=false
Weapon_Arrow_Crude | maxStack=100 | hasBlock=false | consumable=false
Weapon_Arrow_Deadeye | maxStack=40 | hasBlock=false | consumable=false
Weapon_Arrow_Iron | maxStack=40 | hasBlock=false | consumable=false
Weapon_Arrow_Trueshot | maxStack=40 | hasBlock=false | consumable=false
Weapon_Assault_Rifle | maxStack=1 | hasBlock=false | consumable=false
Weapon_Axe_Adamantite | maxStack=1 | hasBlock=false | consumable=false
Weapon_Axe_Bone | maxStack=1 | hasBlock=false | consumable=false
Weapon_Axe_Cobalt | maxStack=1 | hasBlock=false | consumable=false
Weapon_Axe_Copper | maxStack=1 | hasBlock=false | consumable=false
Weapon_Axe_Crude | maxStack=1 | hasBlock=false | consumable=false
Weapon_Axe_Doomed | maxStack=1 | hasBlock=false | consumable=false
Weapon_Axe_Iron | maxStack=1 | hasBlock=false | consumable=false
Weapon_Axe_Iron_Rusty | maxStack=1 | hasBlock=false | consumable=false
Weapon_Axe_Mithril | maxStack=1 | hasBlock=false | consumable=false
Weapon_Axe_Onyxium | maxStack=1 | hasBlock=false | consumable=false
Weapon_Axe_Stone_Trork | maxStack=1 | hasBlock=false | consumable=false
Weapon_Axe_Thorium | maxStack=1 | hasBlock=false | consumable=false
Weapon_Axe_Tribal | maxStack=1 | hasBlock=false | consumable=false
Weapon_Battleaxe_Adamantite | maxStack=1 | hasBlock=false | consumable=false
Weapon_Battleaxe_Cobalt | maxStack=1 | hasBlock=false | consumable=false
Weapon_Battleaxe_Copper | maxStack=1 | hasBlock=false | consumable=false
Weapon_Battleaxe_Crude | maxStack=1 | hasBlock=false | consumable=false
Weapon_Battleaxe_Doomed | maxStack=1 | hasBlock=false | consumable=false
Weapon_Battleaxe_Iron | maxStack=1 | hasBlock=false | consumable=false
Weapon_Battleaxe_Mithril | maxStack=1 | hasBlock=false | consumable=false
Weapon_Battleaxe_Onyxium | maxStack=1 | hasBlock=false | consumable=false
Weapon_Battleaxe_Scarab | maxStack=1 | hasBlock=false | consumable=false
Weapon_Battleaxe_Scythe_Void | maxStack=1 | hasBlock=false | consumable=false
Weapon_Battleaxe_Steel_Rusty | maxStack=1 | hasBlock=false | consumable=false
Weapon_Battleaxe_Stone_Trork | maxStack=1 | hasBlock=false | consumable=false
Weapon_Battleaxe_Thorium | maxStack=1 | hasBlock=false | consumable=false
Weapon_Battleaxe_Tribal | maxStack=1 | hasBlock=false | consumable=false
Weapon_Battleaxe_Wood_Fence | maxStack=1 | hasBlock=false | consumable=false
Weapon_Blowgun_Tribal | maxStack=1 | hasBlock=false | consumable=false
Weapon_Bomb | maxStack=10 | hasBlock=false | consumable=false
Weapon_Bomb_Continuous | maxStack=1 | hasBlock=false | consumable=false
Weapon_Bomb_Fire | maxStack=1 | hasBlock=false | consumable=false
Weapon_Bomb_Large_Fire | maxStack=1 | hasBlock=false | consumable=false
Weapon_Bomb_Popberry | maxStack=10 | hasBlock=false | consumable=false
Weapon_Bomb_Potion_Poison | maxStack=16 | hasBlock=false | consumable=false
Weapon_Bomb_Stun | maxStack=1 | hasBlock=false | consumable=false
Weapon_Claws_Tribal | maxStack=16 | hasBlock=false | consumable=false
Weapon_Club_Adamantite | maxStack=1 | hasBlock=false | consumable=false
Weapon_Club_Cobalt | maxStack=1 | hasBlock=false | consumable=false
Weapon_Club_Copper | maxStack=1 | hasBlock=false | consumable=false
Weapon_Club_Crude | maxStack=1 | hasBlock=false | consumable=false
Weapon_Club_Doomed | maxStack=1 | hasBlock=false | consumable=false
Weapon_Club_Iron | maxStack=1 | hasBlock=false | consumable=false
Weapon_Club_Iron_Rusty | maxStack=1 | hasBlock=false | consumable=false
Weapon_Club_Mithril | maxStack=1 | hasBlock=false | consumable=false
Weapon_Club_Onyxium | maxStack=1 | hasBlock=false | consumable=false
Weapon_Club_Scrap | maxStack=1 | hasBlock=false | consumable=false
Weapon_Club_Steel_Flail_Rusty | maxStack=1 | hasBlock=false | consumable=false
Weapon_Club_Stone_Trork | maxStack=1 | hasBlock=false | consumable=false
Weapon_Club_Thorium | maxStack=1 | hasBlock=false | consumable=false
Weapon_Club_Tribal | maxStack=1 | hasBlock=false | consumable=false
Weapon_Club_Zombie_Arm | maxStack=1 | hasBlock=false | consumable=false
Weapon_Club_Zombie_Burnt_Arm | maxStack=1 | hasBlock=false | consumable=false
Weapon_Club_Zombie_Burnt_Leg | maxStack=1 | hasBlock=false | consumable=false
Weapon_Club_Zombie_Frost_Arm | maxStack=1 | hasBlock=false | consumable=false
Weapon_Club_Zombie_Frost_Leg | maxStack=1 | hasBlock=false | consumable=false
Weapon_Club_Zombie_Leg | maxStack=1 | hasBlock=false | consumable=false
Weapon_Club_Zombie_Sand_Arm | maxStack=1 | hasBlock=false | consumable=false
Weapon_Club_Zombie_Sand_Leg | maxStack=1 | hasBlock=false | consumable=false
Weapon_Crossbow_Ancient_Steel | maxStack=1 | hasBlock=false | consumable=false
Weapon_Crossbow_Iron | maxStack=1 | hasBlock=false | consumable=false
Weapon_Daggers_Adamantite | maxStack=1 | hasBlock=false | consumable=false
Weapon_Daggers_Adamantite_Saurian | maxStack=1 | hasBlock=false | consumable=false
Weapon_Daggers_Bone | maxStack=1 | hasBlock=false | consumable=false
Weapon_Daggers_Bronze | maxStack=1 | hasBlock=false | consumable=false
Weapon_Daggers_Bronze_Ancient | maxStack=1 | hasBlock=false | consumable=false
Weapon_Daggers_Claw_Bone | maxStack=1 | hasBlock=false | consumable=false
Weapon_Daggers_Cobalt | maxStack=1 | hasBlock=false | consumable=false
Weapon_Daggers_Copper | maxStack=1 | hasBlock=false | consumable=false
Weapon_Daggers_Crude | maxStack=1 | hasBlock=false | consumable=false
Weapon_Daggers_Doomed | maxStack=1 | hasBlock=false | consumable=false
Weapon_Daggers_Fang_Doomed | maxStack=1 | hasBlock=false | consumable=false
Weapon_Daggers_Iron | maxStack=1 | hasBlock=false | consumable=false
Weapon_Daggers_Mithril | maxStack=1 | hasBlock=false | consumable=false
Weapon_Daggers_Onyxium | maxStack=1 | hasBlock=false | consumable=false
Weapon_Daggers_Stone_Trork | maxStack=1 | hasBlock=false | consumable=false
Weapon_Daggers_Thorium | maxStack=1 | hasBlock=false | consumable=false
Weapon_Dart_Tribal | maxStack=40 | hasBlock=false | consumable=false
Weapon_Deployable_Healing_Totem | maxStack=1 | hasBlock=false | consumable=false
Weapon_Deployable_Slowness_Totem | maxStack=1 | hasBlock=false | consumable=false
Weapon_Deployable_Turret | maxStack=1 | hasBlock=false | consumable=false
Weapon_Grenade_Frag | maxStack=1 | hasBlock=false | consumable=false
Weapon_Gun | maxStack=1 | hasBlock=false | consumable=false
Weapon_Gun_Blunderbuss | maxStack=1 | hasBlock=false | consumable=false
Weapon_Gun_Blunderbuss_Rusty | maxStack=1 | hasBlock=false | consumable=false
Weapon_Handgun | maxStack=1 | hasBlock=false | consumable=false
Weapon_Kunai | maxStack=1 | hasBlock=false | consumable=false
Weapon_Longsword_Adamantite | maxStack=1 | hasBlock=false | consumable=false
Weapon_Longsword_Adamantite_Saurian | maxStack=1 | hasBlock=false | consumable=false
Weapon_Longsword_Cobalt | maxStack=1 | hasBlock=false | consumable=false
Weapon_Longsword_Copper | maxStack=1 | hasBlock=false | consumable=false
Weapon_Longsword_Crude | maxStack=1 | hasBlock=false | consumable=false
Weapon_Longsword_Flame | maxStack=1 | hasBlock=false | consumable=false
Weapon_Longsword_Iron | maxStack=1 | hasBlock=false | consumable=false
Weapon_Longsword_Katana | maxStack=1 | hasBlock=false | consumable=false
Weapon_Longsword_Mithril | maxStack=1 | hasBlock=false | consumable=false
Weapon_Longsword_Onyxium | maxStack=1 | hasBlock=false | consumable=false
Weapon_Longsword_Praetorian | maxStack=1 | hasBlock=false | consumable=false
Weapon_Longsword_Praetorian_NPC | maxStack=1 | hasBlock=false | consumable=false
Weapon_Longsword_Scarab | maxStack=1 | hasBlock=false | consumable=false
Weapon_Longsword_Spectral | maxStack=1 | hasBlock=false | consumable=false
Weapon_Longsword_Stone_Trork | maxStack=1 | hasBlock=false | consumable=false
Weapon_Longsword_Thorium | maxStack=1 | hasBlock=false | consumable=false
Weapon_Longsword_Tribal | maxStack=1 | hasBlock=false | consumable=false
Weapon_Longsword_Void | maxStack=1 | hasBlock=false | consumable=false
Weapon_Mace_Adamantite | maxStack=1 | hasBlock=false | consumable=false
Weapon_Mace_Cobalt | maxStack=1 | hasBlock=false | consumable=false
Weapon_Mace_Copper | maxStack=1 | hasBlock=false | consumable=false
Weapon_Mace_Crude | maxStack=1 | hasBlock=false | consumable=false
Weapon_Mace_Iron | maxStack=1 | hasBlock=false | consumable=false
Weapon_Mace_Mithril | maxStack=1 | hasBlock=false | consumable=false
Weapon_Mace_Onyxium | maxStack=1 | hasBlock=false | consumable=false
Weapon_Mace_Prisma | maxStack=1 | hasBlock=false | consumable=false
Weapon_Mace_Scrap | maxStack=1 | hasBlock=false | consumable=false
Weapon_Mace_Scrap_NPC | maxStack=1 | hasBlock=false | consumable=false
Weapon_Mace_Stone_Trork | maxStack=1 | hasBlock=false | consumable=false
Weapon_Mace_Thorium | maxStack=1 | hasBlock=false | consumable=false
Weapon_Shield_Adamantite | maxStack=1 | hasBlock=false | consumable=false
Weapon_Shield_Cobalt | maxStack=1 | hasBlock=false | consumable=false
Weapon_Shield_Copper | maxStack=1 | hasBlock=false | consumable=false
Weapon_Shield_Doomed | maxStack=1 | hasBlock=false | consumable=false
Weapon_Shield_Iron | maxStack=1 | hasBlock=false | consumable=false
Weapon_Shield_Mithril | maxStack=1 | hasBlock=false | consumable=false
Weapon_Shield_Onyxium | maxStack=1 | hasBlock=false | consumable=false
Weapon_Shield_Orbis_Incandescent | maxStack=1 | hasBlock=false | consumable=false
Weapon_Shield_Orbis_Knight | maxStack=1 | hasBlock=false | consumable=false
Weapon_Shield_Praetorian | maxStack=1 | hasBlock=false | consumable=false
Weapon_Shield_Rusty | maxStack=1 | hasBlock=false | consumable=false
Weapon_Shield_Scrap | maxStack=1 | hasBlock=false | consumable=false
Weapon_Shield_Scrap_Spiked | maxStack=1 | hasBlock=false | consumable=false
Weapon_Shield_Thorium | maxStack=1 | hasBlock=false | consumable=false
Weapon_Shield_Wood | maxStack=1 | hasBlock=false | consumable=false
Weapon_Shortbow_Adamantite | maxStack=1 | hasBlock=false | consumable=false
Weapon_Shortbow_Bomb | maxStack=1 | hasBlock=false | consumable=false
Weapon_Shortbow_Bronze | maxStack=1 | hasBlock=false | consumable=false
Weapon_Shortbow_Cobalt | maxStack=1 | hasBlock=false | consumable=false
Weapon_Shortbow_Combat | maxStack=1 | hasBlock=false | consumable=false
Weapon_Shortbow_Copper | maxStack=1 | hasBlock=false | consumable=false
Weapon_Shortbow_Crude | maxStack=1 | hasBlock=false | consumable=false
Weapon_Shortbow_Doomed | maxStack=1 | hasBlock=false | consumable=false
Weapon_Shortbow_Flame | maxStack=1 | hasBlock=false | consumable=false
Weapon_Shortbow_Frost | maxStack=1 | hasBlock=false | consumable=false
Weapon_Shortbow_Iron | maxStack=1 | hasBlock=false | consumable=false
Weapon_Shortbow_Iron_Rusty | maxStack=1 | hasBlock=false | consumable=false
Weapon_Shortbow_Mithril | maxStack=1 | hasBlock=false | consumable=false
Weapon_Shortbow_Onyxium | maxStack=1 | hasBlock=false | consumable=false
Weapon_Shortbow_Pull | maxStack=1 | hasBlock=false | consumable=false
Weapon_Shortbow_Ricochet | maxStack=1 | hasBlock=false | consumable=false
Weapon_Shortbow_Thorium | maxStack=1 | hasBlock=false | consumable=false
Weapon_Shortbow_Vampire | maxStack=1 | hasBlock=false | consumable=false
Weapon_Spear_Adamantite | maxStack=30 | hasBlock=false | consumable=false
Weapon_Spear_Adamantite_Saurian | maxStack=5 | hasBlock=false | consumable=false
Weapon_Spear_Bone | maxStack=5 | hasBlock=false | consumable=false
Weapon_Spear_Bronze | maxStack=5 | hasBlock=false | consumable=false
Weapon_Spear_Cobalt | maxStack=5 | hasBlock=false | consumable=false
Weapon_Spear_Copper | maxStack=30 | hasBlock=false | consumable=false
Weapon_Spear_Crude | maxStack=5 | hasBlock=false | consumable=false
Weapon_Spear_Double_Incandescent | maxStack=30 | hasBlock=false | consumable=false
Weapon_Spear_Fishbone | maxStack=5 | hasBlock=false | consumable=false
Weapon_Spear_Iron | maxStack=30 | hasBlock=false | consumable=false
Weapon_Spear_Leaf | maxStack=5 | hasBlock=false | consumable=false
Weapon_Spear_Mithril | maxStack=30 | hasBlock=false | consumable=false
Weapon_Spear_Onyxium | maxStack=5 | hasBlock=false | consumable=false
Weapon_Spear_Scrap | maxStack=5 | hasBlock=false | consumable=false
Weapon_Spear_Stone_Trork | maxStack=5 | hasBlock=false | consumable=false
Weapon_Spear_Thorium | maxStack=5 | hasBlock=false | consumable=false
Weapon_Spear_Tribal | maxStack=30 | hasBlock=false | consumable=false
Weapon_Spellbook_Demon | maxStack=25 | hasBlock=false | consumable=false
Weapon_Spellbook_Fire | maxStack=1 | hasBlock=false | consumable=false
Weapon_Spellbook_Frost | maxStack=25 | hasBlock=false | consumable=false
Weapon_Spellbook_Grimoire_Brown | maxStack=25 | hasBlock=false | consumable=false
Weapon_Spellbook_Grimoire_Purple | maxStack=25 | hasBlock=false | consumable=false
Weapon_Spellbook_Rekindle_Embers | maxStack=5 | hasBlock=false | consumable=false
Weapon_Staff_Adamantite | maxStack=1 | hasBlock=false | consumable=false
Weapon_Staff_Bo_Bamboo | maxStack=1 | hasBlock=false | consumable=false
Weapon_Staff_Bo_Wood | maxStack=1 | hasBlock=false | consumable=false
Weapon_Staff_Bone | maxStack=1 | hasBlock=false | consumable=false
Weapon_Staff_Bronze | maxStack=1 | hasBlock=false | consumable=false
Weapon_Staff_Cane | maxStack=1 | hasBlock=false | consumable=false
Weapon_Staff_Cobalt | maxStack=1 | hasBlock=false | consumable=false
Weapon_Staff_Copper | maxStack=1 | hasBlock=false | consumable=false
Weapon_Staff_Crystal_Fire_Trork | maxStack=1 | hasBlock=false | consumable=false
Weapon_Staff_Crystal_Flame | maxStack=1 | hasBlock=false | consumable=false
Weapon_Staff_Crystal_Ice | maxStack=1 | hasBlock=false | consumable=false
Weapon_Staff_Crystal_Purple | maxStack=1 | hasBlock=false | consumable=false
Weapon_Staff_Crystal_Red | maxStack=1 | hasBlock=false | consumable=false
Weapon_Staff_Doomed | maxStack=1 | hasBlock=false | consumable=false
Weapon_Staff_Frost | maxStack=1 | hasBlock=false | consumable=false
Weapon_Staff_Iron | maxStack=1 | hasBlock=false | consumable=false
Weapon_Staff_Mithril | maxStack=1 | hasBlock=false | consumable=false
Weapon_Staff_Onion | maxStack=1 | hasBlock=false | consumable=false
Weapon_Staff_Onyxium | maxStack=1 | hasBlock=false | consumable=false
Weapon_Staff_Thorium | maxStack=1 | hasBlock=false | consumable=false
Weapon_Staff_Wizard | maxStack=1 | hasBlock=false | consumable=false
Weapon_Staff_Wood | maxStack=1 | hasBlock=false | consumable=false
Weapon_Staff_Wood_Kweebec | maxStack=1 | hasBlock=false | consumable=false
Weapon_Staff_Wood_Rotten | maxStack=1 | hasBlock=false | consumable=false
Weapon_Sword_Adamantite | maxStack=1 | hasBlock=false | consumable=false
Weapon_Sword_Bone | maxStack=1 | hasBlock=false | consumable=false
Weapon_Sword_Bronze | maxStack=1 | hasBlock=false | consumable=false
Weapon_Sword_Bronze_Ancient | maxStack=1 | hasBlock=false | consumable=false
Weapon_Sword_Cobalt | maxStack=1 | hasBlock=false | consumable=false
Weapon_Sword_Copper | maxStack=1 | hasBlock=false | consumable=false
Weapon_Sword_Crude | maxStack=1 | hasBlock=false | consumable=false
Weapon_Sword_Cutlass | maxStack=1 | hasBlock=false | consumable=false
Weapon_Sword_Doomed | maxStack=1 | hasBlock=false | consumable=false
Weapon_Sword_Frost | maxStack=1 | hasBlock=false | consumable=false
Weapon_Sword_Iron | maxStack=1 | hasBlock=false | consumable=false
Weapon_Sword_Mithril | maxStack=1 | hasBlock=false | consumable=false
Weapon_Sword_Nexus | maxStack=1 | hasBlock=false | consumable=false
Weapon_Sword_Onyxium | maxStack=1 | hasBlock=false | consumable=false
Weapon_Sword_Runic | maxStack=1 | hasBlock=false | consumable=false
Weapon_Sword_Scrap | maxStack=1 | hasBlock=false | consumable=false
Weapon_Sword_Silversteel | maxStack=1 | hasBlock=false | consumable=false
Weapon_Sword_Steel | maxStack=1 | hasBlock=false | consumable=false
Weapon_Sword_Steel_Incandescent | maxStack=1 | hasBlock=false | consumable=false
Weapon_Sword_Steel_Rusty | maxStack=1 | hasBlock=false | consumable=false
Weapon_Sword_Stone_Trork | maxStack=1 | hasBlock=false | consumable=false
Weapon_Sword_Thorium | maxStack=1 | hasBlock=false | consumable=false
Weapon_Sword_Wood | maxStack=1 | hasBlock=false | consumable=false
Weapon_Wand_Root | maxStack=1 | hasBlock=false | consumable=false
Weapon_Wand_Stoneskin | maxStack=1 | hasBlock=false | consumable=false
Weapon_Wand_Tribal | maxStack=1 | hasBlock=false | consumable=false
Weapon_Wand_Wood | maxStack=1 | hasBlock=false | consumable=false
Weapon_Wand_Wood_Rotten | maxStack=1 | hasBlock=false | consumable=false
WinterHoliday_Cane | maxStack=100 | hasBlock=true | consumable=false
WinterHoliday_Garland | maxStack=100 | hasBlock=true | consumable=false
WinterHoliday_Lights | maxStack=100 | hasBlock=true | consumable=false
WinterHoliday_Ornament_Bauble | maxStack=100 | hasBlock=true | consumable=false
WinterHoliday_Single_Light | maxStack=100 | hasBlock=true | consumable=false
WinterHoliday_Snowflake | maxStack=100 | hasBlock=true | consumable=false
WinterHoliday_Snowman | maxStack=100 | hasBlock=true | consumable=false
WinterHoliday_Stocking | maxStack=100 | hasBlock=true | consumable=false
WinterHoliday_WinterRoll | maxStack=100 | hasBlock=true | consumable=false
Winter_Holiday_Wreath | maxStack=100 | hasBlock=true | consumable=false
Wood_Amber_Branch_Corner | maxStack=100 | hasBlock=true | consumable=false
Wood_Amber_Branch_Long | maxStack=100 | hasBlock=true | consumable=false
Wood_Amber_Branch_Short | maxStack=100 | hasBlock=true | consumable=false
Wood_Amber_Roots | maxStack=100 | hasBlock=true | consumable=false
Wood_Amber_Trunk | maxStack=100 | hasBlock=true | consumable=false
Wood_Amber_Trunk_Full | maxStack=100 | hasBlock=true | consumable=false
Wood_Amber_Trunk_Half | maxStack=100 | hasBlock=true | consumable=false
Wood_Amber_Trunk_Stairs | maxStack=100 | hasBlock=true | consumable=false
Wood_Apple_Branch_Corner | maxStack=100 | hasBlock=true | consumable=false
Wood_Apple_Branch_Long | maxStack=100 | hasBlock=true | consumable=false
Wood_Apple_Branch_Short | maxStack=100 | hasBlock=true | consumable=false
Wood_Apple_Roots | maxStack=100 | hasBlock=true | consumable=false
Wood_Apple_Trunk | maxStack=100 | hasBlock=true | consumable=false
Wood_Apple_Trunk_Full | maxStack=100 | hasBlock=true | consumable=false
Wood_Apple_Trunk_Half | maxStack=100 | hasBlock=true | consumable=false
Wood_Apple_Trunk_Stairs | maxStack=100 | hasBlock=true | consumable=false
Wood_Ash_Branch_Corner | maxStack=100 | hasBlock=true | consumable=false
Wood_Ash_Branch_Long | maxStack=100 | hasBlock=true | consumable=false
Wood_Ash_Branch_Short | maxStack=100 | hasBlock=true | consumable=false
Wood_Ash_Roots | maxStack=100 | hasBlock=true | consumable=false
Wood_Ash_Trunk | maxStack=100 | hasBlock=true | consumable=false
Wood_Ash_Trunk_Full | maxStack=100 | hasBlock=true | consumable=false
Wood_Ash_Trunk_Half | maxStack=100 | hasBlock=true | consumable=false
Wood_Ash_Trunk_Stairs | maxStack=100 | hasBlock=true | consumable=false
Wood_Aspen_Branch_Corner | maxStack=100 | hasBlock=true | consumable=false
Wood_Aspen_Branch_Long | maxStack=100 | hasBlock=true | consumable=false
Wood_Aspen_Branch_Short | maxStack=100 | hasBlock=true | consumable=false
Wood_Aspen_Roots | maxStack=100 | hasBlock=true | consumable=false
Wood_Aspen_Trunk | maxStack=100 | hasBlock=true | consumable=false
Wood_Aspen_Trunk_Full | maxStack=100 | hasBlock=true | consumable=false
Wood_Aspen_Trunk_Half | maxStack=100 | hasBlock=true | consumable=false
Wood_Aspen_Trunk_Stairs | maxStack=100 | hasBlock=true | consumable=false
Wood_Azure_Branch_Corner | maxStack=100 | hasBlock=true | consumable=false
Wood_Azure_Branch_Long | maxStack=100 | hasBlock=true | consumable=false
Wood_Azure_Branch_Short | maxStack=100 | hasBlock=true | consumable=false
Wood_Azure_Roots | maxStack=100 | hasBlock=true | consumable=false
Wood_Azure_Trunk | maxStack=100 | hasBlock=true | consumable=false
